country,total residential space,total residential water,electricity residential,total services space,total services water,total road,total rail,electricity rail,total domestic aviation,total international aviation,total domestic navigation,total international navigation,services electricity,agriculture electricity,agriculture oil,residential oil,residential biomass,residential gas,agriculture biomass,services oil,services biomass,services gas,residential heat oil,residential heat biomass,residential heat gas,other electricity,other oil,other gas,other biomass,other heat
AF,0.0273539027365816,0.0273539027365816,0.0487543217485035,0.0331797473502305,0.0331797473502305,0.0287570956441634,-0.004,-0.004,-0.066,-0.066,0.0006563649702276,0.0007631367056535,0.066,0.04471485617247,0.0005189666615272,0.0561770204500269,0.0200185875764236,0.0058661001832942,0.0001378189207347,0.064715070296893,0.0001378189207347,0.0018661001832942,0.0561770204500269,0.0200185875764236,0.0058661001832942,0.0340013948399845,0.0484798788598825,-0.0659400326925032,0.0200185875764236,-7.39473811296465e-05
AL,0.0003286458798307,0.0003286458798307,-0.0092806264420418,0.0039414607841205,0.0039414607841205,-0.0141863905143676,-0.035363441669763,-0.035363441669763,0.0292844105095386,0.074,0.0080060728732413,0.0358078786940456,0.0020913872235626,-0.0027553602308655,0.0082441828729311,0.031535656272112,-0.0345497186326198,0.004,-0.0109835466317776,0.07,-0.0563255440870802,0.0,0.031535656272112,-0.0345497186326198,0.004,-0.005013858472057,0.033202538352011,-0.0138502204171934,-0.0352371092193212,0.0147755169605061
DZ,0.0213987938732646,0.0213987938732646,0.0511224267850685,0.0342780643886869,0.0342780643886869,0.0091226217089982,-0.0037020135063616,-0.0037020135063616,0.074,-0.0271668525839503,-0.0468872206129525,-0.0138100092598081,0.066,0.0690664265482157,0.0279024499271145,-0.0193612514973342,0.0099624806315617,0.0735951524855662,0.0017217510877727,-0.0006094935330251,0.0017217510877727,0.07,-0.0193612514973342,0.0099624806315617,0.0735951524855662,0.0324104391750488,-0.0237294598405365,0.0621237095127764,0.0141369721988691,0.0146609066259059
AS,0.0048147054651112,0.0048147054651112,0.0295002495074583,-0.0108864261854172,-0.0108864261854172,0.0012157910331598,0.0093813713636387,0.0093813713636387,-0.0444649593283409,-0.0050578141008489,0.0083691065811867,-0.0013695694436132,0.002990447501626,0.0,0.0031126158906132,0.0106058605973414,-7.801615878125223e-05,0.0039162719567736,-8.876706943217183e-05,-0.0463636571306365,-8.876706943217183e-05,-8.372804322631655e-05,0.0106058605973414,-7.801615878125223e-05,0.0039162719567736,0.0136285053408437,-0.0041792884739948,-8.372804322631655e-05,-8.15997956648921e-05,-7.664170183546704e-05
AD,0.0147675657725543,0.0147675657725543,0.0215721637417067,-0.007901278215481,-0.007901278215481,-0.0093334674105065,-0.004,-0.004,0.0039276863387168,0.0435950421220454,-4.596124875599905e-05,-0.0005395535347294,-0.0317724753492899,-0.0071904134016244,-0.000128815808653,-0.0115099412093435,0.0518894634998393,0.0039231750271672,0.000192056570886,5.213088931244059e-05,0.000192056570886,-7.682497283278966e-05,-0.0115099412093435,0.0518894634998393,0.0039231750271672,-0.0065317841609624,-0.0155099412093435,-7.682497283278966e-05,0.0518894634998391,-0.07
AO,0.0156490435411684,0.0156490435411684,0.0593881150277982,-0.0176442257715273,-0.0176442257715273,0.0033649590493143,-0.0034243134877764,-0.0034243134877764,-0.066,-0.066,-0.07,-0.0142161076993372,-0.0045911996877148,-0.0005911996877148,-0.07,0.0267538550038136,0.0159918750948928,0.0042014005247987,-1.0875993553871588e-05,-0.0661762279296394,-1.0875993553871588e-05,0.0002014005247987,0.0267538550038136,0.0159918750948928,0.0042014005247987,0.0571233901837333,-0.0067782827716519,-0.0311910246038243,0.0159918750948928,-7.245732948490957e-05
AI,0.021285189435328,0.021285189435328,0.0198345506621322,0.0009829699811416,0.0009829699811416,-0.0261637734433555,-0.004,-0.004,0.0039194296363347,0.0133912305793184,0.0111210514882809,0.0123083251345077,0.0022964226668194,0.0,-0.0062543321511754,0.0583284349148656,0.0016144804389836,0.0039126529521349,0.0016144804389836,0.0001083238666285,0.0016144804389836,-8.734704786506065e-05,0.0583284349148656,0.0016144804389836,0.0039126529521349,0.0104093560416802,0.0543284349148656,-8.734704786506065e-05,-0.0018960333080253,-7.888393137950311e-05
AG,-0.0114536619435739,-0.0114536619435739,0.009632646360941,0.0119999391391102,0.0119999391391102,0.0289679255631501,-0.004,-0.004,0.0442868939099394,0.0126822637377824,0.0496421141433764,0.028022858189722,0.0246953984927769,0.0,0.0048340580522434,0.0266096372362931,-0.0648923589046222,0.0039217358376072,0.0242356276378491,-0.0008530054117921,0.0242356276378491,-7.826416239276046e-05,0.0266096372362931,-0.0648923589046222,0.0039217358376072,0.0207241249873129,0.0226096372362931,-7.826416239276046e-05,-0.0648923589046222,-6.637035115253376e-05
AR,-0.015071503890223,-0.015071503890223,-0.0180134497583831,-0.0002121184130436,-0.0002121184130436,-0.0075696018966334,-0.0036230095563527,-0.0036230095563527,0.0097858811299737,0.0094014115281592,0.07,-0.06349837205547,-0.0304596007806407,-0.07,-0.0037289506260575,0.0038916993084678,-0.0568877369726025,0.0077815259934655,0.0,0.0110338557543638,0.0338812115091002,-0.0153039401349981,0.0038916993084678,-0.0568877369726025,0.0077815259934655,0.0064043105411736,0.0019508890891906,0.0081418366170732,-0.034240468735074,-2.044076315876886e-05
AM,0.014766194058165,0.014766194058165,0.0053661032750065,-0.028634698810268,-0.028634698810268,0.0069660234372322,-0.0028920057391745,-0.0028920057391745,-0.0010735238509216,0.0739164558141256,-0.001163241060313,0.0001243958290605,-0.0445387952410721,0.0213414166501937,-0.064939621366745,0.0043073692890253,0.009307937227017,0.0306832756584525,-0.0006278744985857,0.07,-0.07,-0.07,0.0043073692890253,0.009307937227017,0.0306832756584525,0.0259397527291859,0.0204623886360487,0.025185623063467,0.0143085076759958,0.0064950550279489
AW,0.0132468233326945,0.0132468233326945,0.0083379181051408,-0.0054929388503741,-0.0054929388503741,-0.0240801181682798,-0.004,-0.004,0.0039211635062665,0.0099754333543144,-5.426354903356745e-05,0.0084465724603963,-0.0217304443000566,-0.007670483417647,-0.0068221104107464,0.0130053715529934,0.0228221479096208,0.0039129505354694,-0.00022616876291,7.190712600059952e-05,-0.00022616876291,-8.704946453053086e-05,0.0130053715529934,0.0228221479096208,0.0039129505354694,0.0004004049470103,-0.0042995725700873,-8.704946453053086e-05,0.0228221479096208,-7.834790217819965e-05
AU,0.0108800358028364,0.0108800358028364,-0.0268565289479912,-0.0158662024455448,-0.0158662024455448,-0.0086584136393192,0.0176611263756487,0.0176611263756487,-0.0307143801914028,-0.0250852870578762,0.0410925782624593,-0.037985646391674,-0.0373919864596837,-0.0409128322133376,0.0188200399259555,-0.0364167982036501,0.07,-0.0009430943878405,-0.0001354301672646,0.0068345023932568,-0.0334275840610083,0.0005202583452557,-0.0364167982036501,0.07,-0.0009430943878405,0.0019001233898927,0.014658071345135,-0.0085604824896762,0.0666322542076279,0.0530800733717619
AT,-0.0213602580490877,-0.0213602580490877,-0.0150224476015316,-0.0266342928258379,-0.0266342928258379,-0.020704359250457,-0.0598234284647271,-0.0598234284647271,-0.0081599943974077,0.0310869544959786,-0.07,-0.0027911185480776,-0.0427960827630763,-0.0155924560416136,-0.0354120735856844,-0.0364511733999822,-0.0112358813409732,-0.0163937194063075,0.07,0.0074247782923275,-0.0404649004023912,-0.0307009664302118,-0.0364511733999822,-0.0112358813409732,-0.0163937194063075,0.0043903562725086,-0.0323510071404312,-0.0121976405023353,-0.0089443742486811,-0.0375173273864736
AZ,-0.0235662994773196,-0.0235662994773196,0.0032262855511988,0.0038572259107538,0.0038572259107538,-0.0032022300141494,-0.074,-0.074,0.0007365544087244,0.0168783546999914,0.0581424474527897,-0.07,0.0266967159468034,0.0583305929582561,-0.0141947148942924,-0.0601991828620733,-0.07,0.0595002844301143,-0.07,-0.0185255134920012,-0.0627422988117868,0.07,-0.0601991828620733,-0.07,0.0595002844301143,0.0254226796763008,-0.0050392550116298,0.0551506217625126,-0.0685707029844232,0.0382930512856477
BS,0.0031879506985949,0.0031879506985949,0.0001378610382889,0.0110811813075811,0.0110811813075811,0.0229766452960254,-0.00501111417221,-0.00501111417221,0.0556910475381534,-0.0214384169700817,0.07,0.023814630442806,-0.0165564522621353,0.0,0.0007743083491509,0.0094618077619641,-0.0038125034585425,0.0039145477923633,-0.0070769194182976,0.0680435491183944,-0.0070769194182976,-8.54522076366715e-05,0.0094618077619641,-0.0038125034585425,0.0039145477923633,-0.0095830877575982,0.0398222272839878,-8.54522076366715e-05,-0.0075922048815992,-9.12611540678232e-05
BH,-0.0097435540071799,-0.0097435540071799,0.0352106730113134,0.0043397027983711,0.0043397027983711,0.021944567078995,-0.0041338818164566,-0.0041338818164566,-0.0010555604781113,0.0334243370658176,-9.913609861786354e-05,0.0001144115868364,0.0163355798773472,0.0203763707830216,-9.731446838259772e-06,0.0371785844065625,-0.07,0.0035907535718975,0.0014590390415207,-2.6561297280847107e-05,0.0014590390415207,-0.0004092464281024,0.0371785844065625,-0.07,0.0035907535718975,0.0320015300895119,0.0331785844065625,0.0020786660063301,0.0374993573626172,-8.357623324251051e-05
BD,0.0040300437279743,0.0040300437279743,0.07,-0.0103865524894269,-0.0103865524894269,-9.371739518940924e-05,0.0393154572960956,0.0393154572960956,0.0260456069268738,-0.0392723427222636,0.0484266492273128,0.0563396853992844,0.066,0.0326573041777454,0.0128530818495828,-0.0322461539033114,0.0046410557580601,0.0396952293291743,0.0005160297492512,-0.07,0.0005160297492512,-0.0380622397069591,-0.0322461539033114,0.0046410557580601,0.0396952293291743,0.0551220363736788,0.024623992479332,0.0314836706563236,0.0046397042427546,-4.776673428221375e-05
BB,0.0205855129068384,0.0205855129068384,-0.0065287825765288,-0.0027138777989741,-0.0027138777989741,-0.0086336028037419,-0.004,-0.004,0.0039291833281289,-0.012690148750909,0.0002373853437832,-0.000150983318902,0.0081708205588424,-0.0018823380377975,-0.0322365765080322,0.0519491254782034,0.000763628827023,0.0090437844152887,-0.0022554668591515,-0.0307533984398795,-0.0022554668591515,0.013982533544292,0.0519491254782034,0.000763628827023,0.0090437844152887,-0.0067740893641826,-0.0063495538651348,0.0124111176575129,-0.0085452835630069,-7.676444906506985e-05
BY,-0.0254895507750613,-0.0254895507750613,-0.0241343955361299,-0.0091735235406533,-0.0091735235406533,-0.0155246759923269,-0.0405182789244854,-0.0405182789244854,0.0110736792900187,0.019292785026213,-0.0648087521496812,0.0,-0.0225125906381335,-0.0267424845427837,0.0101368617640459,-0.066,-0.0149562269372874,0.0044875746121033,-0.07,-0.0046500207724878,-0.009242570010619,-0.0002889127413728,-0.066,-0.0149562269372874,0.0044875746121033,0.0073554221992596,-0.0002238821644416,-0.022309171341214,-0.0225403195191958,-0.0591148293679541
BE,-0.0157516942484444,-0.0157516942484444,-0.0384378851851207,-0.0176200575004638,-0.0176200575004638,0.0210333941916343,-0.0265721107215663,-0.0265721107215663,-0.0335350330355445,0.0330386576364947,-0.0160286970350056,0.0168350121592682,-0.0478332040063248,-0.0274721029644473,-0.029648954746831,-0.0138129722321135,-0.0095953134003382,-0.0238467971128815,0.0545571230346617,-0.0388839752338105,0.0392547347299663,-0.0230177854916863,-0.0138129722321135,-0.0095953134003382,-0.0238467971128815,-0.0052251391482603,-0.0238256524300571,-0.0199876062769069,-0.00730450340982,0.0218053524045921
BZ,0.0050320175955217,0.0050320175955217,-0.0334847597546417,0.0233104515315789,0.0233104515315789,0.0260341924332973,-0.0036426089251569,-0.0036426089251569,0.0502297501642753,0.0554355898053922,-0.0018028310605303,-0.0004920355578695,0.0254646719386639,-0.0089330369474312,-0.0012614966840361,0.074,-0.0628402508318537,0.0039363036184189,-0.002159169430767,0.07,-0.002159169430767,-6.369638158104651e-05,0.074,-0.0628402508318537,0.0039363036184189,0.0186440688049357,0.0413689938910476,-6.369638158104651e-05,-0.0628402508318537,-9.143189869886824e-05
BJ,0.0379317898273906,0.0379317898273906,-0.0064920925144689,0.0361773776033063,0.0361773776033063,0.0204102059174184,-0.004,-0.004,-0.066,-0.0210804376461553,0.0,-0.07,0.0475241371942802,0.07,-0.07,0.074,0.0260460839176415,0.0137492855645304,0.0,0.0686284241057041,0.0188076635487106,0.0097492855645304,0.074,0.0260460839176415,0.0137492855645304,0.0395955170464012,0.0013508017464848,0.0097492855645304,0.0249387727636164,-0.0297714749219082
BM,0.0052359953459427,0.0052359953459427,0.0006473689251504,-0.007488188418306,-0.007488188418306,-0.0044825892294239,-0.0036428853585015,-0.0036428853585015,0.0039156870198308,0.0247751023607124,-0.0500443866324506,-0.0031756233767333,-0.0292829159090494,0.0,-1.3856080356838827e-05,0.0200188510460986,-0.0082214950911031,0.0039106300828327,-0.0008299945401847,0.0002495266931771,-0.0008299945401847,-8.936991716723686e-05,0.0200188510460986,-0.0082214950911031,0.0039106300828327,-0.0094203452769042,0.0160188510460986,-8.936991716723686e-05,-0.0082214950911031,-6.937562374065287e-05
BT,0.0129854001277803,0.0129854001277803,0.0476716373623145,0.0102643162360422,0.0102643162360422,0.07,-0.004,-0.004,0.0039257194896059,0.0439503480661715,0.0,0.0123654819835471,0.0281229641849298,0.0217630251572593,0.0030985403024313,0.0277225536755499,0.0073229521143744,0.0039106945934166,0.0127608140971635,0.0002627920686589,0.0127608140971635,-8.930540658336206e-05,0.0277225536755499,0.0073229521143744,0.0039106945934166,0.0348297259322436,0.0239587456500617,-8.930540658336206e-05,0.007272977130941,-8.166442160689735e-05
BO,0.0153762598617071,0.0153762598617071,0.0329658684023669,0.0241948263055839,0.0241948263055839,0.0224162746118701,-0.0038885555303477,-0.0038885555303477,0.000231360481113,-1.1918856318963306e-05,-0.0003827790004368,0.0002736355061866,0.0203659181469902,0.026077308495832,0.0168075801405732,0.024553845567162,-0.0524250659820406,0.074,-0.0006617597144563,0.025892707512293,-0.0006617597144563,0.0511824392775086,0.024553845567162,-0.0524250659820406,0.074,0.0247830408273722,0.0106682002822626,0.0225106190200948,-0.0524250659820406,-7.484522599315868e-05
BQ,0.009527251696881,0.009527251696881,-0.0005003270227225,-0.0012283088696632,-0.0012283088696632,0.0144561044977213,-0.0042733511154632,-0.0042733511154632,0.003914765280553,-0.0090631075689484,-0.0238377297613659,-0.0170503822424169,-0.0045003270227225,-0.0005003270227225,0.0011432591925418,0.0247772222449,-7.45500721865966e-05,0.0038790829179297,-7.670291510020188e-05,-0.00021528845876,-7.670291510020188e-05,-0.0001209170820702,0.0247772222449,-7.45500721865966e-05,0.0038790829179297,0.0400875120622098,0.0135040619194953,-0.0001209170820702,-7.45500721865966e-05,-7.120884829170393e-05
BA,0.0144908693782083,0.0144908693782083,0.0069056214601805,0.008118348643042,0.008118348643042,0.0259580694456959,-0.0037570820545103,-0.0037570820545103,0.0015977026741292,0.074,-0.0002593621449375,0.0001577863904848,0.0279196835648901,0.0224649836185508,0.0641483847010768,-0.0538179589391215,0.0697719104892424,0.0275186565845042,0.0015704567368446,-0.059970241439564,0.047833035389638,0.016690917057204,-0.0538179589391215,0.0697719104892424,0.0275186565845042,-0.0005402249472497,-0.0193567384274245,0.0315098697360381,0.0687372905598843,0.0008148129810822
BW,-0.0094886079713972,-0.0094886079713972,0.0282194670531148,0.0004192267173101,0.0004192267173101,0.0263636010402947,-0.0147377728202311,-0.0147377728202311,-0.066,-0.0334841389288655,9.597164502522793e-05,0.0002187305251044,0.0041098426556849,0.0060940087357924,-0.0257128921442874,-0.0490449382847418,0.01657911437055,0.004,0.0161258500293305,-0.0185587858157746,0.0161258500293305,0.0,-0.0490449382847418,0.01657911437055,0.004,0.0146370688078683,-0.0025835408858818,0.035,0.01657911437055,0.0699999999999999
BR,0.0188719763703709,0.0188719763703709,0.0163169555005071,0.0317074922923416,0.0317074922923416,0.0075994787595223,-0.0073343923908151,-0.0073343923908151,-0.0082078115927247,-0.006210463627901,-0.0153372561724912,-0.0139000592425145,-0.0009199154009746,0.0329038799199433,0.011300932954493,0.0035998213960529,0.0080745484754523,0.0449415592396076,0.0319207909041701,0.0669360686696916,0.0594858548977011,0.0013279610029482,0.0035998213960529,0.0080745484754523,0.0449415592396076,0.0100618029409515,0.0002695006704148,-0.013287078719617,0.0119563489878424,0.07
VG,0.008643508033929,0.008643508033929,0.0102359685806172,-0.0007626134199161,-0.0007626134199161,-0.0152301892709401,-0.003675609997871,-0.003675609997871,0.0039202709343198,0.0070564779929269,0.000120473246912,0.0030564779929269,-0.0030953125174308,0.0,0.0009150734201054,0.0056904339975279,0.0163207966676363,0.0039192934366227,7.349759170438563e-05,5.206780943911582e-05,7.349759170449666e-05,-8.070656337721971e-05,0.0056904339975279,0.0163207966676363,0.0039192934366227,0.0017189679209176,0.0009652738043267,-8.070656337721971e-05,0.0163207966676363,-7.991309285038106e-05
BN,-0.0068093541836581,-0.0068093541836581,0.0063265447384288,0.0101289438703969,0.0101289438703969,0.0007018359642453,-0.0045460291529933,-0.0045460291529933,-0.066,-0.066,-0.0003223563649181,-0.07,0.0142300136180323,0.0005453714554535,0.0036748822646958,0.0065205659492528,0.0113921752520852,-0.0383408037523125,0.0198523991419737,0.0064333627215814,0.0198523991419737,0.0,0.0065205659492528,0.0113921752520852,-0.0383408037523125,0.010305676319807,-0.0271167408914443,-0.0423408037523125,0.0113921752520852,-7.495781615007857e-05
BG,-0.0101758953058408,-0.0101758953058408,0.0139885224125223,0.03076854802148,0.03076854802148,0.0112519034101263,-0.0400341358363734,-0.0400341358363734,-0.0334442529749398,0.0446921181100139,-0.07,-0.0050868050601004,0.0047813187411142,0.0239683489659048,-0.0026584319074478,-0.0303282632618428,-0.07,0.0698005773443203,-0.0473312199358056,0.0258787696814602,0.07,0.0224141036633455,-0.0303282632618428,-0.07,0.0698005773443203,0.0112485519896529,0.0152137469806389,0.0196441583743348,-0.063136698349145,-0.0039047119709469
BF,0.0311266722299302,0.0311266722299302,0.0399441686482676,0.0440659352218626,0.0440659352218626,0.0566359143003554,-0.0071527910654967,-0.0071527910654967,-0.0077390945082623,-0.0293277172614933,-9.814518496326086e-05,-0.0002030557910388,0.0363467780621586,0.07,-0.07,0.074,0.015463053864499,0.0039169628252918,-9.659390145416724e-05,0.07,0.07,-8.303717470814487e-05,0.074,0.015463053864499,0.0039169628252918,0.0563052014115597,0.0334266319013064,-8.303717470814487e-05,0.0314080288591165,-9.42876074758181e-05
BI,-0.0241228058092522,-0.0241228058092522,0.0265110273942439,0.0033163395213285,0.0033163395213285,0.0670963835830175,-0.004,-0.004,0.0039136057672712,0.0107761090784699,1.949036546711191e-05,-0.007807387224749,0.009665842242498,-0.0007736610134622,-0.0018481728965106,-0.066,-0.010284611012805,0.0039161935850482,-8.178402552572184e-06,0.0036915006603203,-8.178402552572184e-06,-8.380641495170371e-05,-0.066,-0.010284611012805,0.0039161935850482,0.02951245140488,-0.0215462359338511,-8.380641495170371e-05,-0.010284611012805,-6.97705571139351e-05
CV,0.0080596688862309,0.0080596688862309,0.0293322716048557,0.0208622029710107,0.0208622029710107,0.0185575695676568,-0.0045697240077624,-0.0045697240077624,-0.0389803084509937,-0.066,0.0381333352460352,0.0288245995464239,0.066,0.0001013226531634,-0.0009290804142631,0.025650666251149,-0.005380025622155,0.0039083660296989,0.0031066215732745,0.0144338242810693,0.0031066215732745,-9.16339703010416e-05,0.025650666251149,-0.005380025622155,0.0039083660296989,0.0185009638143731,-0.035929615244749,-9.16339703010416e-05,-0.0054649033321464,-7.591955983643484e-05
KH,0.029822469453569,0.029822469453569,0.07,0.0318291727935799,0.0318291727935799,0.0643881360954339,0.066,0.066,-0.066,-0.0306608043818519,0.07,-2.4371191365113457e-05,0.066,-0.002015328628268,0.07,0.074,0.0115424663681753,0.0039249419925318,-0.0001542945774066,0.0615460437591945,-0.0001542945774066,-7.505800746815394e-05,0.074,0.0115424663681753,0.0039249419925318,0.07,0.0255354190624978,-7.505800746815394e-05,0.0046658198291401,-7.513769889222477e-05
CM,0.0186307829830109,0.0186307829830109,0.032417641294878,-0.0025352035877601,-0.0025352035877601,0.0147791121688745,0.066,0.066,0.0044849736548247,-0.066,0.0359384833910245,0.0459024346380068,-0.0727182492374973,-0.0051140390270971,0.0004187875775749,0.0290557455877862,0.022915941075488,0.0039206622857586,-0.000222111552581,0.0138035762177829,0.0488531963829153,-7.933771424134539e-05,0.0290557455877862,0.022915941075488,0.0039206622857586,0.0306997169151299,0.0246563951272025,-7.933771424134539e-05,0.0275497098329197,-7.952350967349586e-05
CA,-0.0233587227734231,-0.0233587227734231,0.0040706106642304,0.0044493873535404,0.0044493873535404,-0.0045502648876142,-0.0073046495355673,-0.0073046495355673,0.0151429289350898,0.0188435754720124,-0.0155427899520781,-0.0238956132517287,0.0063758904680715,0.0050845823498044,0.0109296174221731,-0.0360607638856726,-0.0352242077294031,0.0012088032948063,0.0,-0.0080669304047752,0.0,0.0194885893508656,-0.0360607638856726,-0.0352242077294031,0.0012088032948063,0.0050613366645929,-0.0023155991238439,0.01293180851276,-0.0003632255529469,-0.0399045356325573
KY,0.0104988345019772,0.0104988345019772,0.0310868302582392,-0.0083645410965566,-0.0083645410965566,0.0164424349562757,-0.0039851488740948,-0.0039851488740948,-0.0017054395263579,0.0105428874499406,-2.640906801196219e-05,-0.0003166551748771,-0.0333419016981988,0.0,-4.8778879196687e-05,0.0277291486718795,-0.0001657103101659,0.0039330651442179,0.0002500392607184,-0.0002993670929641,0.0002500392607184,-6.69348557820193e-05,0.0277291486718795,-0.0001657103101659,0.0039330651442179,0.0167826699073856,0.0237291486718798,-6.69348557820193e-05,-0.0324992357194632,-7.539994021671381e-05
CF,0.0045913403495982,0.0045913403495982,-0.0297215607569296,-0.0012139244527652,-0.0012139244527652,0.07,-0.0045275959160457,-0.0045275959160457,0.074,0.0593494524302676,-0.0009832275640071,-0.0002317949397829,-0.0004901287521283,0.0,-0.0003890306804751,-0.0175664114337313,0.0274188678696683,0.0039215646128576,0.0001420449598379,-0.0022275047824881,-0.0020596288893022,-7.843538714230602e-05,-0.0175664114337313,0.0274188678696683,0.0039215646128576,-0.0028753273687069,0.0674273133766293,-7.843538714230602e-05,0.0277537912493317,-8.04752113667262e-05
TD,0.0188435870983229,0.0188435870983229,0.0148766380835829,0.0108358903163575,0.0108358903163575,0.0218840210654396,-0.004,-0.004,0.0486604405026449,0.0314488972083253,-0.0004847551744093,-0.0222290421625515,0.0455990958999856,0.0,-0.0059323958923581,0.0445995408412365,0.0080148838218294,0.0039163366319028,-0.0019659384768169,-0.0002059327896415,-0.0019659384768169,-8.366336809711994e-05,0.0445995408412365,0.0080148838218294,0.0039163366319028,0.0197591891250086,0.0421241906533548,-8.366336809711994e-05,0.0080148838218294,-8.16787664126295e-05
CL,-0.0060129529370379,-0.0060129529370379,0.0313715544199797,0.0361963747134735,0.0361963747134735,0.0147033097579732,0.066,0.066,0.0241358606618022,-0.029333077020436,0.0187007179607346,-0.07,0.0110062169887819,0.07,0.0364906676067594,0.012153836006062,-0.0634905625947457,0.0332978677775699,-0.07,0.0464956126767211,0.07,0.017283669188391,0.012153836006062,-0.0634905625947457,0.0332978677775699,0.0152335123904844,0.0187217614239656,0.0426863955101047,-0.0640333301868253,0.07
CN,0.0319670703142968,0.0319670703142968,0.055984798617124,0.016716320614271,0.016716320614271,0.0645894087210402,-0.0466223918376597,-0.0466223918376597,0.0146381415165071,-0.066,0.0178036783108129,0.0468936132156798,-0.004,0.0435843380441436,0.0173071240198957,0.0264132613500012,-0.0001158710624101,0.0696038206552994,-6.108713626984397e-05,0.07,-6.108713626989948e-05,0.0009263695933542,0.0264132613500012,-0.0001158710624101,0.0696038206552994,0.0560974786662079,0.017602944372421,0.0680814204649241,-0.016355124629406,0.0687183285849937
HK,0.007274689335369,0.007274689335369,0.0265521276017007,0.0036719932319163,0.0036719932319163,0.0062768575208675,-0.0047100321411318,-0.0047100321411318,-0.0298909644644135,-0.0656547924531391,0.0076070075382773,-0.0279352748517446,0.009546013172464,0.0095753811794667,0.0038035037691386,-0.009818001165263,0.0277417873987237,0.0039002817726463,-9.703086580659104e-05,0.0053387088483616,-9.703086580659104e-05,-9.971822735366231e-05,-0.009818001165263,0.0277417873987237,0.0039002817726463,0.0071810789048001,-0.010622897750344,-9.971822735366231e-05,0.0277417873987237,-7.043692053870787e-05
MO,0.0164483524471071,0.0164483524471071,0.0446142969978685,0.0139923305247094,0.0139923305247094,0.0402442773978156,-0.004312913258445,-0.004312913258445,0.0026057774661264,0.0063138174035767,-0.0010987376627038,-0.07,0.015793889215135,-0.0002038987851,9.183135843092438e-05,-0.0085111641441178,-0.0161437785145606,0.074,-0.0293113478019405,-0.0005132193143567,-0.0293113478019405,0.07,-0.0085111641441178,-0.0161437785145606,0.074,0.0238595244394871,-0.0310741898887975,0.07,-0.0029762092271808,-8.292640273815932e-05
CO,0.0195571703772891,0.0195571703772891,0.0623908857732571,0.022479364201022,0.022479364201022,-0.0112124158336734,-0.0084219717347787,-0.0084219717347787,-0.0026887716843577,0.0579227451025112,0.0308612557142962,0.059287379085673,0.0234602174924389,0.0388655388327807,0.0035237465961292,0.0445993805328268,-0.0301583634564771,0.0442304940555178,0.0173276910069986,0.0559108861629138,0.0006616944981288,0.0098846586506067,0.0445993805328268,-0.0301583634564771,0.0442304940555178,0.0217381790391558,-0.0013124821554223,0.0167824854251791,-0.0190318155059633,-0.0297625437621236
KM,0.0322689026383271,0.0322689026383271,0.07,0.0026631203386982,0.0026631203386982,0.07,-0.004,-0.004,0.074,0.074,-0.0012940634264867,-0.07,-0.0040173395462815,-1.733954628158063e-05,-0.07,0.074,0.0188736463752226,0.0039330615397587,0.0155994683123068,-0.0008627089509911,0.0155994683123068,-6.693846024125039e-05,0.074,0.0188736463752226,0.0039330615397587,0.0699999999999999,-0.0285095838659331,-6.693846024125039e-05,0.0201197802226562,-8.542850385079293e-05
CG,0.0127497136818045,0.0127497136818045,0.0541085614997429,0.0030190178166161,0.0030190178166161,-0.027643864837864,-0.074,-0.074,-0.066,-0.029133782294239,-0.0012806077340596,-0.0015944097967169,0.0132971118497791,-0.0014253931174831,-0.0010481299965716,0.0160815573333176,0.0182493079562886,0.0039182757558073,-0.000223825404443,-0.0009154909346789,-0.000223825404443,-8.172424419261581e-05,0.0160815573333176,0.0182493079562886,0.0039182757558073,0.0611844425005046,0.0159081383622509,-8.172424419261581e-05,0.0183570876679876,-7.424620988488728e-05
CK,-0.0203500790626043,-0.0203500790626043,-0.0004531789446255,-0.0011503551679038,-0.0011503551679038,-0.0153802859929945,-0.004,-0.004,0.0348555703604165,-0.0156114300945972,0.0077071332269069,-0.07,-0.0044531789446255,-0.0004531789446255,0.0005629296656477,0.0050467876204204,-0.07,0.0039029751917666,-6.820409896191038e-05,1.6987180205670544e-05,-6.820409896191038e-05,-9.702480823337024e-05,0.0050467876204204,-0.07,0.0039029751917666,0.0044370259862652,0.0006125750188694,-9.702480823337024e-05,-0.07,-8.358006055669831e-05
CR,-0.0114410463524362,-0.0114410463524362,0.0298444300322302,-0.0091525579808153,-0.0091525579808153,0.0003643836032767,-0.074,-0.074,0.0678649198102552,0.0500890194078165,-0.0283338969247653,0.0,0.0190432202380261,0.0179542499664085,-0.027249078629876,0.0663723885937887,-0.0698840732601719,-0.0308114543909256,0.0006517337993807,0.0491580022296378,-0.07,-0.0348114543909256,0.0663723885937887,-0.0698840732601719,-0.0308114543909256,0.0161343087058886,0.0144733314704746,-0.0348114543909256,-0.0699327377645202,-0.0297716907399661
